date,open,high,low,close
2020-02-01,30795,30990,29770,29873.4
2020-01-31,30940,31125.7,30780.5,30937.3
2020-01-30,31280,31280,30513.5,30663.8
2020-01-29,30960,31109,30866,30905.5
2020-01-28,30930,31070,30675.2,30771.6
2020-01-27,31050.1,31239.9,30850,30879
2020-01-24,31100.5,31438,30924,31330.4
2020-01-23,30800,31170,30680,31090.1
2020-01-22,31150,31230,30705,30802.9
2020-01-21,31049.9,31200,30921,31042.8
2020-01-20,31997.7,31997.7,31126.1,31181.9
2020-01-17,31660.2,31874.3,31540,31723.8
2020-01-16,31900,32054,31745,31935.7
2020-01-15,32089,32105.5,31765.8,31943.9
2020-01-14,32240,32260,32031.8,32169
2020-01-13,32159.7,32380,32123.8,32242.2
2020-01-10,32264,32385,31980,32122.8
2020-01-09,31801,32200,31760.2,32152.7
2020-01-08,31185,31541.2,30971.8,31444
2020-01-07,31551.1,31915.8,31200,31492.8
2020-01-06,32000,32023.9,31286,31362
2020-01-03,32445.5,32489,32060.2,32161.2
2020-01-02,32299,32606,32281.5,32579.2
2020-01-01,32417.3,32495.8,32225,32285.2
2019-12-31,32478.7,32521.9,32320,32366
2019-12-30,32632.5,32773.8,32431,32554
2019-12-27,32250.1,32633.8,32246.5,32604.7
2019-12-26,32270,32339,31945,32004.1
2019-12-24,32305,32384,32270.5,32307.8
2019-12-23,32350,32425,32220,32329.4
2019-12-20,32227,32440,32180,32378.4
2019-12-19,32300,32345.4,32123.4,32260.4
2019-12-18,32310,32344,32055,32279.3
2019-12-17,32100.1,32285,32055,32206.4
2019-12-16,32197.7,32205,31848.2,32010.3
2019-12-13,31860.5,32230,31805.4,32102.7
2019-12-12,31406.3,31745,31405,31717
2019-12-11,31208.3,31395.8,31065.3,31314.2
2019-12-10,31440.1,31445,31188.4,31226.5
2019-12-09,31374.9,31612.1,31201,31397.7
2019-12-06,31800,31925,31323,31418.3
2019-12-05,32110,32180,31705,31762.5
2019-12-04,31625,32125,31511.2,32080.9
2019-12-03,31949.9,31949.9,31580.6,31711.2
2019-12-02,32080,32080,31762.3,31921.4
2019-11-29,32100.5,32148,31820,32003.9
2019-11-28,31874.2,32143.3,31874.2,32121.4
2019-11-27,31738.6,31898,31705,31872.4
2019-11-26,31620.1,31791.9,31411,31648.9
2019-11-25,31080.1,31590,31049,31568.2
2019-11-22,31248.2,31329.7,31023.4,31114.7
2019-11-21,31300,31444.9,31223.6,31316.8
2019-11-20,31350,31434.4,31184.5,31321.2
2019-11-19,31060,31315.9,30950,31259.7
2019-11-18,31152,31182,30900.1,31017.9
2019-11-15,30902.2,31185,30859.6,31052.2
2019-11-14,30580,30830,30361.4,30770.5
2019-11-13,31084,31167.2,30538.8,30585.6
2019-11-11,30700,31222.9,30610,31097.8
2019-11-08,30630,31099,30493.5,30759
2019-11-07,30801,30849,30463,30664.4
2019-11-06,30260.3,30780,30052,30682.6
2019-11-05,30420,30519.9,30155.1,30294.2
2019-11-04,30458,30658,30267,30396
2019-11-01,30200,30449.5,30063.1,30374.1
2019-10-31,30100.2,30399.1,29752.2,30077.6
2019-10-30,30015.4,30151.4,29740,29986.5
2019-10-29,29550.4,30040,29355.1,29900.5
2019-10-27,29638,29760,29460.6,29497.3
2019-10-25,29280.1,29480,28912.6,29431.9
2019-10-24,29625,29742.5,29021,29180.5
2019-10-23,29400,29725,29122,29494.5
2019-10-22,29397,29747,28851.4,29492.5
2019-10-18,29029.6,29300,28903,29152.4
2019-10-17,28530.5,29150,28530.5,29079.7
2019-10-16,28720.2,28807,28321.2,28604.8
2019-10-15,28300,28775,28251,28618.7
2019-10-14,28318,28790,28082.9,28209.8
2019-10-11,28300,28723,27805,28138.6
2019-10-10,28690,28690,27980,28106.6
2019-10-09,27870,28990,27774,28874
2019-10-07,27950,28277,27652.2,27871.5
2019-10-04,28801,28860,27778,27853.8
2019-10-03,28655.1,28919.8,28368.6,28570.9
2019-10-01,29440,29724,28218,28874.7
2019-09-30,29890,29955.6,29103.5,29324.7
2019-09-27,30201,30340,29883,30080.9
2019-09-26,29678.7,30974.8,29676.4,29997
2019-09-25,30074,30080.9,29511,29637.7
2019-09-24,30514,30675,29923.2,30250.2
2019-09-23,29996.5,30735,29591,30539.4
2019-09-20,26860,29425,26750.6,28990
2019-09-19,27175,27175.9,26683.1,26781.9
2019-09-18,27325,27470,27127.2,27193
2019-09-17,27799.9,27882,27079,27140.2
2019-09-16,27801.5,28095,27801.5,27889.9
2019-09-13,27750,28200,27585.4,28163.9
2019-09-12,27855.7,28094.9,27770.5,27824.5
2019-09-11,27660.5,27897,27594.4,27830.2
2019-09-09,27200,27609,27035,27551.4
2019-09-06,27025,27398,27025,27306
2019-09-05,27160,27335,26862,26994.2
2019-09-04,26824.4,27380.9,26712,27219.2
2019-09-03,27321,27333,26802,26873.5
2019-08-30,27501.2,27686,27151.5,27520.9
2019-08-29,27749.9,27750,27240,27302.4
2019-08-28,28085.2,28118.2,27621,27837.7
2019-08-27,28090,28245.9,27917,28116.5
2019-08-26,27624.4,27985,26822,27921.5
2019-08-23,26895,27250,26615.6,27016
2019-08-22,27715,27746,26971,27021.8
2019-08-21,28050.3,28130,27668.2,27739.8
2019-08-20,28220.2,28220.4,27822,27995
2019-08-19,28335.1,28485.3,28122,28203
2019-08-16,27950,28310,27750,28260.5
2019-08-14,27850.2,28149,27759,27994.3
2019-08-13,28400,28490,27682.5,27737.8
2019-08-09,28400,28625,28330.5,28474.1
2019-08-08,27813.1,28370,27611.4,28239.9
2019-08-07,28098.9,28242,27690.3,27748.5
2019-08-06,27651.1,28240,27651,28109.8
2019-08-05,27825,28015.6,27510,27795.8
2019-08-02,28244.4,28685,28050.9,28327.3
2019-08-01,28805.7,28924,28140.5,28499.3
2019-07-31,28685,29078,28655.9,28972.4
2019-07-30,29500,29588.2,28801.1,28853.4
2019-07-29,29645.9,29680,29196,29373.2
2019-07-26,29265.5,29510,29125.6,29465.7
2019-07-25,28998.5,29237.8,28920,29022.8
2019-07-24,29150.8,29292,28928,28976.4
2019-07-23,29414.9,29439.4,29127.7,29194.7
2019-07-22,29650,29698.7,29265,29389.7
2019-07-19,30520,30534.7,29726,29781.4
2019-07-18,30687,30745,30410.5,30448.7
2019-07-17,30574,30778,30542,30737.8
2019-07-16,30510,30650,30428.2,30590.6
2019-07-15,30697.5,30700,30323.6,30456.5
2019-07-12,30748,30848.8,30562,30600.5
2019-07-11,30699,30831.7,30600,30717.1
2019-07-10,30670,30793.9,30412,30507.7
2019-07-09,30606,30780,30451,30639.7
2019-07-08,31310,31373,30606,30689.2
2019-07-05,31569,31727.6,31353.5,31503.3
2019-07-04,31525.6,31689.8,31500,31548.2
2019-07-03,31410,31570.2,31357.6,31495.9
2019-07-02,31530,31530,31176.8,31403.9
2019-07-01,31400.2,31559.9,31351.2,31496.3
2019-06-28,31333.4,31422.1,31207.6,31267.5
2019-06-27,31250,31480,31139.2,31274.8
2019-06-26,30790,31209.2,30779.4,31172.6
2019-06-25,30590,30950,30480,30878.6
2019-06-24,30675,30768,30533.7,30631.2
2019-06-21,30700,30799.9,30515,30638.1
2019-06-20,30377.9,30809,30276,30768
2019-06-19,30506.4,30663,30213.9,30350.2
2019-06-18,30350,30584,30200,30331
2019-06-17,30599,30614.5,30306,30326
2019-06-14,30955.1,31042,30503.2,30611.4
2019-06-13,30888,31090.7,30665,31025.2
2019-06-12,31220,31240,30906.2,31005.5
2019-06-11,31200,31374.9,30974.9,31246.9
2019-06-10,31296.3,31391.7,30866,31044.7
2019-06-07,31018,31188,30670.4,31115
2019-06-06,31600,31600,30883,30939.2
2019-06-04,31598,31794,31571,31640.6
2019-06-03,31326.9,31718.8,31250,31680
2019-05-31,31710,31815.5,30562.1,31324.8
2019-05-30,31280,31642,31250,31520.8
2019-05-29,31565,31578.5,31276.5,31317.2
2019-05-28,31676.8,31699.2,31319,31629.4
2019-05-27,31230,31650,31175.1,31595.2
2019-05-24,30750,31315,30580,31222.8
2019-05-23,30900,31780,30332.8,30477.9
2019-05-22,30425,30769.9,30350,30606
2019-05-21,30860,30970.3,30315.1,30389
2019-05-20,30185,30885.5,30060.5,30815.7
2019-05-17,28935,29590,28880.1,29483.5
2019-05-16,28640,29050,28571,28959.8
2019-05-15,29060,29079,28594.7,28666.8
2019-05-14,28751,29198,28700,28917.9
2019-05-13,29029.9,29080,28712.4,28773
2019-05-10,28975,29258.8,28946.5,29088.2
2019-05-09,29030,29154,28902,28995.2
2019-05-08,29349.9,29418.6,29115,29145.7
2019-05-07,29915,29945.9,29370,29418.5
2019-05-06,29689.4,29880,29649,29808.7
2019-05-03,29878.8,30237,29810,30060.8
2019-05-02,29785,30047.1,29730,29799.4
2019-04-30,30050,30062,29662.8,29891.7
2019-04-26,29851.1,30229.7,29734.9,30177.9
2019-04-25,29890,30060,29511,29575.5
2019-04-24,29549.4,29958,29426.6,29890.4
2019-04-23,29784.9,29928,29492,29525.2
2019-04-22,30200,30244.9,29715.3,29758.5
2019-04-18,30675,30722.2,30210,30266.4
2019-04-16,30300.8,30678,30278.1,30605.5
2019-04-15,30098.1,30249,30043.1,30187.5
2019-04-12,29925,30150,29833.5,30063
2019-04-11,29948.9,30009,29772,29945
2019-04-10,30200.4,30335,29919.2,29979.2
2019-04-09,30030,30359.2,29890.1,30314.9
2019-04-08,30405.9,30434.7,29875.5,30011
2019-04-05,30205.2,30402,30055,30316.5
2019-04-04,30350,30494,30028.9,30155
2019-04-03,30626.4,30729,30260.8,30330.9
2019-04-02,30501.1,30638.5,30285.2,30564.8
2019-04-01,30594.9,30812,30380,30504.2
2019-03-29,30600,30915.7,30408.5,30525.9
2019-03-28,30055,30493,29928.9,30431.4
2019-03-27,30110,30275,29780.5,30040.9
2019-03-26,29321,30025,29300,29969.7
2019-03-25,29410,29419.9,29211.3,29312
2019-03-22,30000.4,30092,29572,29638.5
2019-03-20,29820,29986.5,29704,29931.3
2019-03-19,29800,29898.8,29502.9,29858.1
2019-03-18,29605,29863.7,29371.9,29660.4
2019-03-15,29078.8,29658.3,29040.2,29465.5
2019-03-14,29055.5,29134.7,28862.2,29012.2
2019-03-13,28511.5,28998.1,28436,28938.8
2019-03-12,28240,28578.2,28210.6,28528.1
2019-03-11,28018.5,28146.1,27891.2,28080.7
2019-03-08,27774.9,27920,27710,27883.2
2019-03-07,27740,27879.6,27626,27833.9
2019-03-06,27655.5,27760,27560.2,27692.4
2019-03-05,27053.2,27674.5,27053.2,27645.5
2019-03-01,27061,27248.9,27051,27201.3
2019-02-28,26884,26932.5,26751,26783.5
2019-02-27,27049.9,27195,26723.4,26817.2
2019-02-26,26830,27144,26740,26956.2
2019-02-25,26975.3,27208.9,26950.1,27171.5
2019-02-22,27049.9,27074.1,26915,26937.2
2019-02-21,27059.9,27169.9,27038.5,27107.2
2019-02-20,26804,27052.4,26730.2,27018
2019-02-19,26750,27084,26700,26739.3
2019-02-18,26780,26907.5,26722,26757.2
2019-02-15,27070,27089.8,26721,26867.3
2019-02-14,26967.5,27146.7,26912,27066.5
2019-02-13,27200,27273.8,26950,26991.9
2019-02-12,27238.7,27383.7,27086,27116.6
2019-02-11,27300,27350,27208.2,27295.9
2019-02-08,27376.6,27535.5,27267.5,27336.9
2019-02-07,27350,27647,27300,27449.9
2019-02-06,27400,27480,27353.9,27452.2
2019-02-05,27270.1,27407.5,27236.3,27340.2
2019-02-04,26991,27318.1,26885.5,27273.6
2019-02-01,27331,27600,26950,27144.7
2019-01-31,26972,27314.9,26873.7,27297.5
2019-01-30,26888,26917.5,26686.5,26820.9
2019-01-29,26620.2,26849,26520,26659
2019-01-28,27090,27177,26646.9,26711.2
2019-01-25,27378,27480,27067,27143.8
2019-01-24,27300,27375.1,27186.2,27317.8
2019-01-23,27462,27610.9,27274.5,27320.4
2019-01-22,27521.2,27560,27435.4,27519
2019-01-21,27560,27675,27449,27573
2019-01-18,27649.9,27676,27505,27547.9
2019-01-17,27562.3,27667.4,27377,27588.2
2019-01-16,27534,27640,27502.5,27556.6
2019-01-15,27410.6,27539,27392.1,27518.9
